FECHA,TURNO,COD EQ MINA,COD EQ INC,FAMILIA,HORAS PROGRAMADAS,H.DIESEL INICIAL,H.DIESEL FINAL,TOTAL H. DIESEL,H. PERCUSION INCIAL BRAZO 1,H. PERCUSION FINAL BRAZO 1,TOTAL H. PERC BRAZO 1,H. PERCUSION INCIAL BRAZO 2,H. PERCUSION FINAL BRAZO 2,TOTAL H. PERC BRAZO 2,TOTAL MAX PERCUSION,H. ELECTRICO 1 INICIAL,H. ELECTRICO 1 FINAL,TOTAL H. ELECTRICO 1,H. ELECTRICO 2 INICIAL,H. ELECTRICO 2 FINAL,TOTAL H. ELECTRICO 2,TOTAL MAX ELECTRICO,HRS_TRAB,UT,HRS_TALLER_AFECTA,PARADA,DM,MTTR,N_INTERV,MTBF,R_t,DM_STATUS,RT_STATUS
2023-01-01,NOCHE,SCA-224,DM-T-10,DM,10,1353.4,1353.4,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,MALO 🔴,MALO 🔴
2023-01-01,NOCHE,D-215,DP-I-01,DP,10,12992.0,12996.0,4.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,0.4,0.49999999999999956,0.0,0.95,0.0,1.0,4.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,J-201,JF-I-09,JF,10,3893.0,3894.0,1.0,2590.0,2591.2,1.199999999999818,,,0,1.199999999999818,3717.0,3717.8,0.8000000000001819,0,0,0,0.8000000000001819,1.800000000000182,0.1800000000000182,0.49999999999999956,0.0,0.95,0.0,1.0,1.800000000000182,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,J-212,JF-T-08,JF,10,1497.0,1499.0,2.0,2727.6,2730.9,3.300000000000182,,,0,3.300000000000182,3898.6,3903.0,4.400000000000091,0,0,0,4.400000000000091,6.400000000000091,0.6400000000000091,0.49999999999999956,0.0,0.95,0.0,1.0,6.400000000000091,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,B-202,EM-I-11,EM,10,4284.7,4287.3,2.600000000000364,1357.9,1358.2,0.2999999999999545,,,0,0.2999999999999545,5849.0,5850.5,1.5,0,0,0,1.5,4.100000000000364,0.4100000000000364,1.9,1.0,0.905,0.7000000000000002,2.0,4.100000000000364,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,SC-208,SC-I-08,SC,10,61.2,69.0,7.799999999999997,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.799999999999997,0.7799999999999997,0.49999999999999956,0.0,0.95,0.0,1.0,7.799999999999997,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,SC-210,SC-I-13,SC,10,7478.0,7487.0,9.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,9.0,0.9,0.49999999999999956,0.0,0.95,0.0,1.0,9.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,SC-221,SC-T-21,SC,10,2468.2,2474.8,6.600000000000364,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.600000000000364,0.6600000000000363,0.49999999999999956,0.0,0.95,0.0,1.0,6.600000000000364,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,SC-223,SC-T-22,SC,10,1787.5,1792.2,4.7000000000000455,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.7000000000000455,0.4700000000000045,0.49999999999999956,0.0,0.95,0.0,1.0,4.7000000000000455,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,LC-204,LC-I-01,LC,10,4699.0,4703.0,4.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,0.4,0.9999999999999991,1.0,0.95,0.24999999999999978,2.0,4.0,0.36787944117144233,BUENO 🟢,MALO 🔴
